"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","teamid","conference_id"
"26",2016,"Texas Tech","Big 12",1,"21","Lanning, Erikson","Fr","P","13","10",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,25354
"27",2016,"Texas Tech","Big 12",1,"55","Patterson, Jacob","So","P","13","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,25354
"28",2016,"Texas Tech","Big 12",1,"14","Eden, Chandler","Jr","P","12","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,25354
"29",2016,"Texas Tech","Big 12",1,"35","Bernstein, Matt","Fr","C","10","8",0.263,0.348,0.368,6,"19",5,2,NA,NA,NA,5,3,NA,1,NA,4,1,NA,NA,NA,NA,700,25354
"30",2016,"Texas Tech","Big 12",1,"20","Fowler, Tyler","Fr","INF","6","1",0.143,0.4,0.143,1,"7",1,NA,NA,NA,NA,2,2,1,NA,NA,1,NA,NA,NA,NA,NA,700,25354
"31",2016,"Texas Tech","Big 12",1,"51","Williams, Braden","Fr","C","5","0",0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,25354
"32",2016,"Texas Tech","Big 12",1,"37","Nicholson, Jonathan","Fr","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,25354
"33",2016,"Texas Tech","Big 12",1,"43","Bruce, Garrett","Jr","P","1","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,25354
"34",2016,"Texas Tech","Big 12",1,"48","Thompson, Sean","Jr","P","1","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,25354
"35",2016,"Texas Tech","Big 12",1,"-","Totals","-","-","-","-",0.291,0.397,0.446,457,"2,246",654,144,19,NA,55,421,338,74,28,34,482,54,16,NA,73,NA,700,25354
"36",2016,"Texas Tech","Big 12",1,"-","Opponent Totals","-","-","-","-",0.26,0.353,0.367,314,"2,190",569,107,17,NA,31,282,249,77,19,34,434,81,30,NA,83,NA,700,25354
"1",2016,"West Virginia","Big 12",1,"31","Hill, Darius","Fr","OF","58","58",0.342,0.42,0.511,49,"219",75,20,4,NA,3,40,32,1,5,7,23,5,6,NA,6,NA,768,25354
"2",2016,"West Virginia","Big 12",1,"5","Davis, Kyle","So","INF","57","56",0.28,0.394,0.495,52,"214",60,14,1,NA,10,43,39,3,3,2,29,8,3,NA,5,NA,768,25354
"3",2016,"West Virginia","Big 12",1,"3","Galusky, Jimmy","Fr","INF","57","57",0.282,0.33,0.367,29,"188",53,9,2,NA,1,18,13,1,1,10,41,3,3,NA,3,NA,768,25354
"4",2016,"West Virginia","Big 12",1,"13","Cramer, Jackson","Jr","1B","56","56",0.3,0.416,0.535,34,"200",60,14,3,NA,9,45,32,9,2,NA,59,5,4,NA,7,NA,768,25354
"5",2016,"West Virginia","Big 12",1,"9","Gray, Kyle","Fr","INF","55","51",0.27,0.36,0.339,31,"174",47,6,3,NA,NA,22,24,2,3,6,41,2,3,NA,10,NA,768,25354
"6",2016,"West Virginia","Big 12",1,"7","Huth, KC","Sr","OF","53","46",0.263,0.332,0.404,28,"171",45,10,1,NA,4,25,18,1,3,9,25,6,6,NA,9,NA,768,25354
"7",2016,"West Virginia","Big 12",1,"42","Guerinni, Ray","Jr","C","52","50",0.289,0.401,0.482,32,"166",48,10,2,NA,6,26,21,12,3,5,48,4,4,NA,5,NA,768,25354
"8",2016,"West Virginia","Big 12",1,"19","Zarbnisky, Braden","Fr","P","44","25",0.265,0.315,0.304,14,"102",27,2,1,NA,NA,9,8,NA,1,3,10,2,3,NA,3,NA,768,25354
"9",2016,"West Virginia","Big 12",1,"32","Vera, Ivan","Fr","C","43","37",0.381,0.437,0.493,22,"134",51,9,3,NA,NA,23,16,2,6,3,13,3,2,NA,5,NA,768,25354
"10",2016,"West Virginia","Big 12",1,"28","Austin, Cole","Fr","INF","41","39",0.221,0.27,0.359,18,"145",32,6,1,NA,4,23,8,3,3,1,23,6,1,NA,7,NA,768,25354
"11",2016,"West Virginia","Big 12",1,"44","Wood, Shaun","Jr","OF","30","3",0.219,0.409,0.562,8,"32",7,2,NA,NA,3,10,11,NA,1,1,10,NA,NA,NA,NA,NA,768,25354
"12",2016,"West Virginia","Big 12",1,"25","Inman, Marques","Fr","1B","30","17",0.258,0.32,0.364,10,"66",17,4,NA,NA,1,14,4,3,2,NA,20,3,1,NA,1,NA,768,25354
"13",2016,"West Virginia","Big 12",1,"8","Corso, Shaun","So","INF","28","15",0.268,0.307,0.31,3,"71",19,3,NA,NA,NA,8,4,NA,NA,NA,16,5,1,NA,1,NA,768,25354
"14",2016,"West Virginia","Big 12",1,"36","Smith, Blake","Sr","P","25","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"15",2016,"West Virginia","Big 12",1,"23","Potter, Caleb","So","OF","24","10",0.238,0.289,0.381,6,"42",10,3,NA,NA,1,3,3,NA,NA,NA,12,NA,2,NA,1,NA,768,25354
"16",2016,"West Virginia","Big 12",1,"34","Sigman, Jackson","Jr","P","20","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"17",2016,"West Virginia","Big 12",1,"10","Dotson, Conner","So","P","20","4",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"18",2016,"West Virginia","Big 12",1,"18","Vance, Ross","Sr","P","18","13",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"19",2016,"West Virginia","Big 12",1,"33","Myers, BJ","So","P","17","10",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"20",2016,"West Virginia","Big 12",1,"29","Grove, Michael","Fr","P","16","7",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"21",2016,"West Virginia","Big 12",1,"45","Zitel, Andrew","Fr","INF","15","4",0.346,0.433,0.5,3,"26",9,4,NA,NA,NA,4,4,NA,NA,2,8,NA,NA,NA,1,NA,768,25354
"22",2016,"West Virginia","Big 12",1,"2","Donato, Chad","Jr","P","15","15",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"23",2016,"West Virginia","Big 12",1,"27","Hardy, Jeff","Sr","P","13","0",0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"24",2016,"West Virginia","Big 12",1,"30","Boone, Brandon","Jr","P","12","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"25",2016,"West Virginia","Big 12",1,"15","Casserly, Kyle","So","OF","10","0",0.375,0.5,0.375,2,"8",3,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,768,25354
"26",2016,"West Virginia","Big 12",1,"21","Brewer, Jacob","Fr","P","9","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"27",2016,"West Virginia","Big 12",1,"26","Ennis, Shane","So","P","8","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"28",2016,"West Virginia","Big 12",1,"11","Wernke, Nick","So","P","7","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"29",2016,"West Virginia","Big 12",1,"22","Campbell, Tanner","Fr","P","6","5",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"30",2016,"West Virginia","Big 12",1,"47","Morales, Endy","Fr","P","6","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"31",2016,"West Virginia","Big 12",1,"50","Potock, Jacob","Fr","P","3","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"32",2016,"West Virginia","Big 12",1,"37","Jordan, Seth","So","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,25354
"33",2016,"West Virginia","Big 12",1,"-","Totals","-","-","-","-",0.287,0.37,0.432,341,"1,959",563,116,21,NA,42,313,240,37,33,49,380,52,39,NA,64,NA,768,25354
"34",2016,"West Virginia","Big 12",1,"-","Opponent Totals","-","-","-","-",0.25,0.336,0.357,278,"1,925",481,91,10,NA,32,247,208,51,21,34,518,43,20,NA,36,NA,768,25354
"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","teamid","conference_id"
"1",2016,"Butler","Big East",1,"4","Hartnagel, Michael","Jr","INF","54","53",0.319,0.364,0.414,26,"210",67,14,3,NA,NA,16,13,3,2,3,36,2,1,NA,2,NA,87,30184
"2",2016,"Butler","Big East",1,"15","Lucio, Jordan","Jr","1B","53","51",0.256,0.315,0.362,21,"199",51,19,1,NA,NA,26,16,1,NA,3,31,2,2,NA,2,NA,87,30184
"3",2016,"Butler","Big East",1,"1","Small, Drew","Jr","OF","51","48",0.235,0.301,0.316,35,"187",44,10,1,NA,1,14,12,6,1,7,25,5,4,NA,13,NA,87,30184
"4",2016,"Butler","Big East",1,"8","Marras, Chris","Sr","C","49","47",0.251,0.348,0.368,23,"171",43,12,1,NA,2,20,20,6,1,1,36,3,NA,NA,NA,NA,87,30184
"5",2016,"Butler","Big East",1,"22","Christman, Garrett","So","INF","49","43",0.192,0.272,0.212,15,"156",30,3,NA,NA,NA,6,15,2,NA,3,33,3,NA,NA,1,NA,87,30184
"6",2016,"Butler","Big East",1,"23","Dall, Connor","Fr","INF","49","48",0.228,0.273,0.281,10,"171",39,6,NA,NA,1,16,12,NA,4,6,27,4,NA,NA,1,NA,87,30184
"7",2016,"Butler","Big East",1,"33","Parker, Gehrig","So","OF","48","46",0.244,0.308,0.364,24,"176",43,10,1,NA,3,18,13,4,2,3,34,3,2,NA,2,NA,87,30184
"8",2016,"Butler","Big East",1,"5","Houston, Tyler","So","OF","46","46",0.308,0.376,0.401,28,"182",56,8,3,NA,1,28,17,4,2,2,23,4,1,NA,10,NA,87,30184
"9",2016,"Butler","Big East",1,"9","Bartolone, Nick","Sr","OF","36","22",0.212,0.327,0.247,10,"85",18,1,1,NA,NA,3,15,NA,1,1,22,1,NA,NA,1,NA,87,30184
"10",2016,"Butler","Big East",1,"18","Maranto, Chris","Jr","INF","30","28",0.248,0.316,0.4,12,"105",26,2,4,NA,2,19,11,NA,1,3,22,4,NA,NA,NA,NA,87,30184
"11",2016,"Butler","Big East",1,"3","Malloy, Cole","So","OF","27","17",0.127,0.262,0.164,9,"55",7,2,NA,NA,NA,2,10,NA,NA,2,20,1,NA,NA,NA,NA,87,30184
"12",2016,"Butler","Big East",1,"10","Kseniak, Mike","Sr","OF","27","17",0.185,0.254,0.2,6,"65",12,1,NA,NA,NA,7,4,2,NA,1,11,2,NA,NA,1,NA,87,30184
"13",2016,"Butler","Big East",1,"6","Barnes, Zach","Fr","P","26","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"14",2016,"Butler","Big East",1,"7","DiViesti, Michael","Jr","C","23","13",0.208,0.263,0.283,4,"53",11,1,NA,NA,1,11,3,1,NA,NA,17,NA,NA,NA,NA,NA,87,30184
"15",2016,"Butler","Big East",1,"43","Pobereyko, Danny","Jr","P","18","4",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"16",2016,"Butler","Big East",1,"20","Busch, Dan","Jr","3B","17","3",0.118,0.167,0.118,1,"17",2,NA,NA,NA,NA,1,1,NA,NA,NA,5,NA,NA,NA,NA,NA,87,30184
"17",2016,"Butler","Big East",1,"17","Miller, Quentin","Fr","P","17","6",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"18",2016,"Butler","Big East",1,"36","Napoleon, Bobby","Sr","P","17","9",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"19",2016,"Butler","Big East",1,"30","Goldberg, Josh","So","P","16","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"20",2016,"Butler","Big East",1,"21","Balderson, Brock","Fr","P","14","5",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"21",2016,"Butler","Big East",1,"29","Morton, Nick","Sr","P","14","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"22",2016,"Butler","Big East",1,"11","Schank, Jeff","Jr","P","14","14",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"23",2016,"Butler","Big East",1,"31","Rathjen, Tyler","Sr","P","12","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"24",2016,"Butler","Big East",1,"27","Hubbe, Sam","Fr","P","10","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"25",2016,"Butler","Big East",1,"14","Johnson, Luke","So","P","7","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"26",2016,"Butler","Big East",1,"25","Dattolo, Ottavio","Jr","P","7","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"27",2016,"Butler","Big East",1,"28","Ryan, Matt","Fr","P","7","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"28",2016,"Butler","Big East",1,"16","Russo, Sam","Fr","C","6","2",0.3,0.417,0.4,1,"10",3,1,NA,NA,NA,1,1,1,NA,NA,4,NA,NA,NA,NA,NA,87,30184
"29",2016,"Butler","Big East",1,"12","Horowitz, Alex","Jr","INF","4","1",0.333,0.333,0.333,NA,"6",2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,87,30184
"30",2016,"Butler","Big East",1,"24","Bouchard, Chip","Jr","1B","4","1",0.333,0.429,0.333,NA,"6",2,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,87,30184
"31",2016,"Butler","Big East",1,"41","Myjak, Chris","Jr","P","3","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"32",2016,"Butler","Big East",1,"40","Mitchell, Connor","So","P","3","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"33",2016,"Butler","Big East",1,"34","Haney, Landen","Fr","P","3","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,30184
"34",2016,"Butler","Big East",1,"-","Totals","-","-","-","-",0.246,0.315,0.328,225,"1,854",456,90,15,NA,11,190,164,30,14,35,348,34,10,NA,33,NA,87,30184
"35",2016,"Butler","Big East",1,"-","Opponent Totals","-","-","-","-",0.297,0.369,0.434,347,"1,909",567,100,15,NA,44,314,172,61,28,49,289,39,18,NA,53,NA,87,30184
"1",2016,"Creighton","Big East",1,"2","Woodrow, Daniel","Jr","OF","55","55",0.343,0.399,0.43,44,"230",79,9,4,NA,1,22,19,3,1,4,30,1,7,NA,32,NA,169,30184
"2",2016,"Creighton","Big East",1,"30","Fowler, Reagan","Sr","INF","55","55",0.26,0.335,0.325,31,"200",52,10,NA,NA,1,33,15,10,5,3,22,8,1,NA,1,NA,169,30184
"3",2016,"Creighton","Big East",1,"22","Fitzgerald, Ryan","Sr","INF","55","55",0.23,0.289,0.321,21,"209",48,10,3,NA,1,24,15,5,6,4,34,3,1,NA,3,NA,169,30184
"4",2016,"Creighton","Big East",1,"3","Lopez, Nicky","Jr","INF","55","55",0.306,0.417,0.444,35,"196",60,11,5,NA,2,22,26,12,1,12,13,3,2,NA,11,NA,169,30184
"5",2016,"Creighton","Big East",1,"19","Connolly, Kevin","Jr","INF","55","48",0.301,0.391,0.417,24,"156",47,6,3,NA,2,20,17,6,NA,4,30,3,6,NA,11,NA,169,30184
"6",2016,"Creighton","Big East",1,"11","Crawford, Harrison","Sr","OF","53","52",0.236,0.33,0.36,27,"178",42,5,1,NA,5,26,20,6,2,3,34,7,4,NA,4,NA,169,30184
"7",2016,"Creighton","Big East",1,"7","Murray, Brett","Sr","OF","51","51",0.287,0.337,0.395,22,"167",48,8,2,NA,2,22,12,2,3,3,40,2,4,NA,1,NA,169,30184
"8",2016,"Creighton","Big East",1,"12","Gandy, Matt","Sr","C","50","44",0.27,0.331,0.371,16,"159",43,10,NA,NA,2,25,16,NA,3,7,18,3,3,NA,5,NA,169,30184
"9",2016,"Creighton","Big East",1,"24","Bamesberger, Will","Sr","P","48","1",0.15,0.32,0.15,14,"20",3,NA,NA,NA,NA,1,5,NA,NA,1,6,NA,NA,NA,6,NA,169,30184
"10",2016,"Creighton","Big East",1,"40","Emodi, Michael","Fr","C","41","29",0.182,0.305,0.295,8,"88",16,4,NA,NA,2,13,12,4,1,1,24,2,NA,NA,NA,NA,169,30184
"11",2016,"Creighton","Big East",1,"4","Oren, Keith","So","C","36","26",0.139,0.203,0.181,5,"72",10,3,NA,NA,NA,8,5,1,1,4,15,2,NA,NA,NA,NA,169,30184
"12",2016,"Creighton","Big East",1,"15","Oltman, John","Sr","P","33","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"13",2016,"Creighton","Big East",1,"42","Gerber, David","Jr","P","32","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"14",2016,"Creighton","Big East",1,"31","Highberger, Nick","Sr","P","28","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"15",2016,"Creighton","Big East",1,"27","DeCaster, Ethan","So","P","26","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"16",2016,"Creighton","Big East",1,"20","Only, Bryce","Jr","INF","25","12",0.24,0.255,0.28,4,"50",12,2,NA,NA,NA,5,1,NA,NA,NA,13,NA,NA,NA,NA,NA,169,30184
"17",2016,"Creighton","Big East",1,"16","Hammer, Brennan","Jr","OF","25","6",0.2,0.216,0.229,4,"35",7,1,NA,NA,NA,8,1,NA,1,NA,4,2,NA,NA,NA,NA,169,30184
"18",2016,"Creighton","Big East",1,"10","Miller, Connor","Sr","P","24","3",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"19",2016,"Creighton","Big East",1,"5","Landuyt, Riley","Jr","OF","19","6",0.103,0.182,0.138,4,"29",3,1,NA,NA,NA,2,1,2,1,NA,5,3,NA,NA,NA,NA,169,30184
"20",2016,"Creighton","Big East",1,"33","Albrecht, Jeff","Jr","P","17","10",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"21",2016,"Creighton","Big East",1,"14","Norman, Sam","Jr","P","16","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"22",2016,"Creighton","Big East",1,"17","Lacy, Rollie","Jr","P","16","16",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"23",2016,"Creighton","Big East",1,"34","Rogalla, Keith","So","P","15","15",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"24",2016,"Creighton","Big East",1,"26","Stroschein, Austin","Jr","P","11","4",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"25",2016,"Creighton","Big East",1,"23","Groth, Austin","Jr","P","8","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"26",2016,"Creighton","Big East",1,"13","Ramirez, Ty","Fr","P","5","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"27",2016,"Creighton","Big East",1,"32","Warren, Matt","Sr","INF","5","5",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"28",2016,"Creighton","Big East",1,"8","Elman, Taylor","Sr","P","1","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,30184
"29",2016,"Creighton","Big East",1,"-","Totals","-","-","-","-",0.263,0.338,0.358,259,"1,789",470,80,18,NA,18,231,165,51,25,46,288,39,28,NA,74,NA,169,30184
"30",2016,"Creighton","Big East",1,"-","Opponent Totals","-","-","-","-",0.229,0.311,0.305,200,"1,746",400,69,6,NA,17,180,186,31,18,34,338,46,31,NA,42,NA,169,30184
"1",2016,"Georgetown","Big East",1,"3","Bialkowski, Joseph","Jr","INF","53","50",0.27,0.341,0.368,26,"204",55,9,1,NA,3,31,22,1,2,NA,28,6,1,NA,2,NA,251,30184
"2",2016,"Georgetown","Big East",1,"4","Hall, Beau","Jr","OF","51","51",0.251,0.385,0.358,34,"179",45,10,NA,NA,3,24,29,11,2,9,45,2,4,NA,10,NA,251,30184
"3",2016,"Georgetown","Big East",1,"16","DeRenzi, Michael","So","OF","48","48",0.332,0.372,0.459,32,"205",68,7,5,NA,3,21,11,2,NA,3,48,1,1,NA,26,NA,251,30184
"4",2016,"Georgetown","Big East",1,"2","Bushor, Chase","So","INF","47","44",0.287,0.361,0.377,25,"167",48,12,NA,NA,1,21,19,2,3,4,29,8,1,NA,1,NA,251,30184
"5",2016,"Georgetown","Big East",1,"21","Webber, Eric","Sr","C","45","43",0.234,0.364,0.241,20,"137",32,1,NA,NA,NA,10,26,2,NA,6,14,4,1,NA,6,NA,251,30184
"6",2016,"Georgetown","Big East",1,"14","Kuzbel, Jake","Jr","INF","43","42",0.293,0.354,0.402,22,"174",51,9,2,NA,2,27,14,3,1,1,23,3,3,NA,3,NA,251,30184
"7",2016,"Georgetown","Big East",1,"10","Bernstein, Jake","So","INF","43","40",0.26,0.333,0.292,18,"154",40,NA,1,NA,1,14,14,3,NA,5,31,9,4,NA,8,NA,251,30184
"8",2016,"Georgetown","Big East",1,"15","Weisenberg, Ryan","Fr","INF","41","31",0.231,0.311,0.38,14,"108",25,4,NA,NA,4,14,12,1,1,8,23,5,1,NA,NA,NA,251,30184
"9",2016,"Georgetown","Big East",1,"23","Dillon, Charlie","Jr","INF","41","31",0.23,0.317,0.279,10,"122",28,3,NA,NA,1,25,12,4,1,2,31,2,2,NA,4,NA,251,30184
"10",2016,"Georgetown","Big East",1,"8","Shirley, Austin","So","OF","37","33",0.246,0.351,0.308,22,"130",32,8,NA,NA,NA,7,18,4,2,4,18,3,1,NA,5,NA,251,30184
"11",2016,"Georgetown","Big East",1,"9","Garza, Eric","Jr","INF","31","22",0.271,0.337,0.329,4,"85",23,5,NA,NA,NA,8,8,1,1,NA,13,4,3,NA,NA,NA,251,30184
"12",2016,"Georgetown","Big East",1,"28","Davis, Timothy","Sr","P","26","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,30184
"13",2016,"Georgetown","Big East",1,"22","Swad, Jimmy","So","P","25","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,30184
"14",2016,"Georgetown","Big East",1,"5","Ellingson, David","Jr","P","22","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,30184
"15",2016,"Georgetown","Big East",1,"29","Bernauer, Alex","So","1B","21","9",0.239,0.314,0.348,5,"46",11,3,1,NA,NA,11,3,2,NA,NA,5,3,NA,NA,1,NA,251,30184
"16",2016,"Georgetown","Big East",1,"18","Ricciardi, Dante","Fr","INF","21","15",0.208,0.4,0.229,8,"48",10,1,NA,NA,NA,2,13,3,1,NA,13,2,NA,NA,NA,NA,251,30184
"17",2016,"Georgetown","Big East",1,"31","Cushing, Jack","Fr","P","17","9",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,30184
"18",2016,"Georgetown","Big East",1,"11","O'Reilly, Richie","So","C","16","10",0.257,0.395,0.286,8,"35",9,1,NA,NA,NA,3,7,1,NA,1,9,1,1,NA,NA,NA,251,30184
"19",2016,"Georgetown","Big East",1,"20","Superko, Kevin","So","P","15","10",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,30184
"20",2016,"Georgetown","Big East",1,"13","Sanchez, Christian","Fr","INF","14","11",0.256,0.273,0.465,6,"43",11,3,NA,NA,2,10,NA,1,NA,1,8,NA,1,NA,NA,NA,251,30184
"21",2016,"Georgetown","Big East",1,"35","Allen, Max","Sr","P","13","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,30184
"22",2016,"Georgetown","Big East",1,"26","Mathews, Simon","Jr","P","13","13",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,30184
