"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","teamid","conference_id"
"20",2016,"Gonzaga","West Coast",1,"46","Burland, Gage","So","P","15",12,4,7.84,20.2,26,21,18,14,28,NA,"104","87",3,NA,1,2,4,1,NA,6,4,1,1,"379",25,8,NA,1,NA,9,260,922
"21",2016,"Gonzaga","West Coast",1,"24","Vernia, Justin","Jr","P","15",15,6,6.45,44.2,55,33,32,21,27,NA,"209","176",11,1,NA,3,5,4,NA,6,2,3,4,"649",47,52,1,2,2,4,260,922
"22",2016,"Gonzaga","West Coast",1,"20","Sinatro, Jimmy","Sr","C","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,260,922
"23",2016,"Gonzaga","West Coast",1,"12","Krauel, Jack","Fr","INF","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,260,922
"24",2016,"Gonzaga","West Coast",1,"45","Blatner, Justin","Fr","P","7",7,2,2.77,13,13,5,4,6,16,NA,"59","48",5,NA,1,NA,NA,2,NA,NA,NA,2,1,"215",12,9,1,NA,NA,6,260,922
"25",2016,"Gonzaga","West Coast",1,"38","Thornquist, Eli","Jr","P","7",7,1,6.75,8,7,6,6,10,7,NA,"41","30",1,NA,1,1,3,1,NA,3,NA,NA,NA,"177",9,6,NA,1,NA,1,260,922
"26",2016,"Gonzaga","West Coast",1,"40","Bies, Daniel","Fr","P","7",7,NA,4.91,7.1,8,6,4,8,8,NA,"36","26",3,NA,NA,NA,1,NA,NA,10,2,2,NA,"108",7,4,NA,NA,1,2,260,922
"27",2016,"Gonzaga","West Coast",1,"44","Schulte, Trent","Fr","P","4",4,NA,13.5,2,4,3,3,4,2,NA,"15","10",1,NA,NA,NA,NA,1,NA,1,1,NA,NA,"46",2,2,NA,NA,NA,NA,260,922
"28",2016,"Gonzaga","West Coast",1,"-","Totals","-","-","-",NA,NA,4.32,513,523,271,246,219,501,6,"2,260","1,958",104,13,8,28,46,29,9,NA,NA,28,21,"",477,484,NA,NA,NA,135,260,922
"29",2016,"Gonzaga","West Coast",1,"-","Opponent Totals","-","-","-",NA,NA,5.57,517,590,356,320,240,395,4,"2,409","2,055",130,19,5,33,71,64,2,NA,NA,25,25,"",542,541,NA,NA,NA,91,260,922
"1",2016,"Loyola Marymount","West Coast",1,"12","Brown, Cassidy","Jr","C","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"2",2016,"Loyola Marymount","West Coast",1,"20","Smart, Jamey","So","INF","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"3",2016,"Loyola Marymount","West Coast",1,"24","Erdman, Spencer","Jr","INF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"4",2016,"Loyola Marymount","West Coast",1,"9","Wilson, Billy","So","OF","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"5",2016,"Loyola Marymount","West Coast",1,"1","Caulfield, Phil","Jr","INF","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"6",2016,"Loyola Marymount","West Coast",1,"28","Decolati, Niko","Fr","INF","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"7",2016,"Loyola Marymount","West Coast",1,"7","Whalen, Seaver","Jr","INF","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"8",2016,"Loyola Marymount","West Coast",1,"8","Miller, Austin","Jr","OF","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"9",2016,"Loyola Marymount","West Coast",1,"2","Watkins, Sean","So","INF","44",17,1,2.86,22,17,8,7,12,14,NA,"95","78",5,NA,1,2,4,2,NA,13,3,2,1,"325",27,25,NA,1,6,5,370,922
"10",2016,"Loyola Marymount","West Coast",1,"26","Erickson, Ryan","Sr","OF","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"11",2016,"Loyola Marymount","West Coast",1,"32","Dozier, Kyle","Jr","OF","36",10,NA,0.84,10.2,6,4,1,7,9,NA,"44","34",NA,NA,NA,NA,NA,2,NA,5,2,1,NA,"138",11,9,1,NA,NA,1,370,922
"12",2016,"Loyola Marymount","West Coast",1,"4","Hill, Jimmy","Jr","C","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"13",2016,"Loyola Marymount","West Coast",1,"16","Boeke, Ted","Jr","INF","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"14",2016,"Loyola Marymount","West Coast",1,"21","Chavez, Steven","Fr","P","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"15",2016,"Loyola Marymount","West Coast",1,"22","Silva, Michael","Sr","P","21",21,NA,4.44,26.1,18,16,13,23,19,NA,"119","93",3,NA,NA,2,6,NA,1,18,4,2,1,"448",27,30,NA,1,1,2,370,922
"16",2016,"Loyola Marymount","West Coast",1,"47","Simon, Harrison","So","P","20",20,NA,3.68,29.1,24,15,12,18,25,NA,"132","107",4,1,4,2,3,2,1,16,4,3,2,"348",28,31,2,1,1,6,370,922
"17",2016,"Loyola Marymount","West Coast",1,"11","Christian, Joe","Sr","C","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"18",2016,"Loyola Marymount","West Coast",1,"3","Shearer, Brandon","Fr","INF","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"19",2016,"Loyola Marymount","West Coast",1,"23","Redman, Blake","Jr","P","17",17,11,4.5,64,78,36,32,7,48,NA,"276","255",13,2,NA,5,2,6,2,6,3,6,2,"642",74,59,6,5,NA,13,370,922
"20",2016,"Loyola Marymount","West Coast",1,"40","Abbott, Cory","So","P","14",14,12,4.24,70,79,36,33,22,34,NA,"305","277",13,3,1,3,7,4,1,5,2,1,1,"907",82,82,5,4,NA,13,370,922
"21",2016,"Loyola Marymount","West Coast",1,"34","Busfield, J.D.","Jr","P","13",13,13,4.08,88.1,102,45,40,10,61,NA,"379","357",15,6,NA,8,3,5,1,NA,NA,3,4,"1,204",107,86,5,4,NA,24,370,922
"22",2016,"Loyola Marymount","West Coast",1,"29","Arriaga, Brenton","Jr","P","13",13,6,4.06,51,50,27,23,9,34,NA,"211","198",9,3,NA,5,NA,1,NA,3,1,NA,3,"677",52,59,2,5,1,6,370,922
"23",2016,"Loyola Marymount","West Coast",1,"5","Cohen, Tyler","Jr","INF","13",13,9,3.84,61,55,27,26,28,42,NA,"267","226",14,3,NA,5,3,7,NA,5,4,4,2,"850",73,60,3,4,NA,11,370,922
"24",2016,"Loyola Marymount","West Coast",1,"49","Finkelnburg, Mark","Fr","P","12",12,NA,0.93,9.2,6,2,1,9,9,NA,"46","34",2,NA,NA,NA,1,1,NA,6,2,1,1,"144",7,12,NA,NA,NA,1,370,922
"25",2016,"Loyola Marymount","West Coast",1,"17","Paiva, Codie","Fr","P","11",11,1,1.57,23,17,4,4,3,19,NA,"93","85",2,1,NA,NA,NA,3,1,11,4,NA,1,"329",19,30,1,NA,NA,5,370,922
"26",2016,"Loyola Marymount","West Coast",1,"43","Murray, Joe","Jr","INF","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"27",2016,"Loyola Marymount","West Coast",1,"50","Skolarz, Steven","Fr","P","8",8,NA,7.56,8.1,10,7,7,1,1,NA,"33","31",5,NA,NA,2,NA,NA,NA,2,NA,NA,1,"105",7,14,NA,1,NA,1,370,922
"28",2016,"Loyola Marymount","West Coast",1,"39","Keavy, Nathan","So","C","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"29",2016,"Loyola Marymount","West Coast",1,"31","Strizak, Alex","Fr","P","3",3,NA,0,3.1,1,NA,NA,1,2,NA,"11","10",NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,"20",3,4,1,NA,NA,NA,370,922
"30",2016,"Loyola Marymount","West Coast",1,"41","Blank, Josh","So","INF","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"31",2016,"Loyola Marymount","West Coast",1,"37","Brkich, Jack","So","P","1",1,NA,0,1,1,NA,NA,1,NA,NA,"5","4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",2,1,NA,NA,NA,NA,370,922
"32",2016,"Loyola Marymount","West Coast",1,"51","Owenson, Erik","Jr","OF","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,370,922
"33",2016,"Loyola Marymount","West Coast",1,"-","Totals","-","-","-",NA,NA,3.83,468,464,227,199,151,317,4,"2,016","1,789",86,19,6,34,29,33,8,NA,NA,23,19,"",519,502,NA,NA,NA,88,370,922
"34",2016,"Loyola Marymount","West Coast",1,"-","Opponent Totals","-","-","-",NA,NA,4.33,474,472,266,228,174,362,7,"2,069","1,776",84,13,4,29,39,64,1,NA,NA,41,14,"",525,439,NA,NA,NA,114,370,922
"1",2016,"Pacific","West Coast",1,"34","Mayer, Danny","Jr","OF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"2",2016,"Pacific","West Coast",1,"19","Brusa, Gio","Sr","OF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"3",2016,"Pacific","West Coast",1,"11","Wagner, JJ","Sr","INF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"4",2016,"Pacific","West Coast",1,"20","Verlin, Nathan","So","1B","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"5",2016,"Pacific","West Coast",1,"28","Yakel, JP","Sr","C","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"6",2016,"Pacific","West Coast",1,"4","Mejia, Louis","Sr","INF","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"7",2016,"Pacific","West Coast",1,"15","Halstead, Lucas","So","C","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"8",2016,"Pacific","West Coast",1,"8","Sandri, Kevin","Fr","INF","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"9",2016,"Pacific","West Coast",1,"7","Boras, Jimmy","Jr","OF","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"10",2016,"Pacific","West Coast",1,"9","Koissian, Mckay","Jr","OF","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"11",2016,"Pacific","West Coast",1,"27","Barry, Blake","Jr","INF","25",1,NA,108,0.1,2,4,4,3,NA,NA,"7","3",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,534,922
"12",2016,"Pacific","West Coast",1,"32","Del Bonta-Smith, Fineas","Fr","INF","23",22,NA,5.01,32.1,45,26,18,19,25,NA,"165","141",10,NA,1,2,2,2,NA,3,NA,1,2,390,23,46,4,3,1,9,534,922
"13",2016,"Pacific","West Coast",1,"22","Gonzalez, Jordon","Jr","P","20",20,1,5.01,23.1,23,15,13,21,28,NA,"114","92",5,NA,1,1,4,1,NA,7,3,NA,NA,282,21,19,1,NA,NA,6,534,922
"14",2016,"Pacific","West Coast",1,"21","Giovannoni, Justin","So","P","19",19,NA,6.47,32,43,30,23,23,9,NA,"160","129",7,2,1,1,8,1,1,16,10,3,4,230,43,35,1,1,1,2,534,922
"15",2016,"Pacific","West Coast",1,"10","Robertson, Dylan","Fr","P","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"16",2016,"Pacific","West Coast",1,"36","Lombardi, Bryce","N/A","P","17",17,2,5.59,38.2,47,32,24,17,33,NA,"181","155",5,4,NA,1,4,5,1,4,NA,3,NA,345,49,23,1,3,2,4,534,922
"17",2016,"Pacific","West Coast",1,"24","Lydon, Will","Jr","P","16",16,14,4.52,91.2,114,66,46,17,60,1,"407","374",19,2,NA,3,4,2,1,NA,NA,11,3,840,112,85,3,9,NA,14,534,922
"18",2016,"Pacific","West Coast",1,"2","Haddad, Miles","Jr","INF","16",3,NA,4.5,2,2,1,1,1,NA,NA,"11","8",NA,NA,1,NA,3,2,NA,4,3,NA,NA,39,1,4,NA,NA,NA,NA,534,922
"19",2016,"Pacific","West Coast",1,"30","Jenkins, Jake","Sr","P","16",16,12,3.79,80.2,92,43,34,25,65,NA,"358","319",19,2,NA,3,7,2,NA,2,NA,7,5,871,79,86,3,4,2,13,534,922
"20",2016,"Pacific","West Coast",1,"26","Reynoso, Ricky","Fr","P","15",15,13,4.76,64.1,73,41,34,15,40,NA,"278","250",15,5,1,8,1,3,NA,NA,NA,4,6,710,55,88,3,4,NA,10,534,922
"21",2016,"Pacific","West Coast",1,"38","Johnson, Taylor","So","P","15",15,7,5.45,39.2,47,27,24,9,15,NA,"176","160",10,2,2,3,1,2,NA,6,3,3,2,288,53,45,3,3,1,1,534,922
"22",2016,"Pacific","West Coast",1,"1","Arobio, Vince","Jr","P","14",14,NA,3.12,17.1,18,7,6,13,27,NA,"82","66",2,1,NA,1,2,1,NA,4,1,1,1,140,10,13,2,1,6,7,534,922
"23",2016,"Pacific","West Coast",1,"29","Lackey, Shelby","Fr","INF","14",13,3,5.01,23.1,30,17,13,20,17,NA,"117","91",5,NA,1,1,7,2,NA,NA,NA,1,3,243,21,25,1,2,NA,3,534,922
"24",2016,"Pacific","West Coast",1,"13","Mejia, Joey","Fr","C","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"25",2016,"Pacific","West Coast",1,"43","Margiotta, Vinny","Fr","INF","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"26",2016,"Pacific","West Coast",1,"44","Shives, Grant","Fr","P","5",5,NA,10.03,11.2,22,17,13,8,9,NA,"65","55",6,NA,1,NA,2,NA,NA,5,NA,1,1,184,9,16,NA,NA,NA,1,534,922
"27",2016,"Pacific","West Coast",1,"33","Woods, Toby","So","P","5",5,NA,10.8,1.2,1,2,2,4,3,NA,"13","5",NA,1,NA,NA,1,3,NA,NA,NA,NA,1,34,1,1,NA,NA,NA,NA,534,922
"28",2016,"Pacific","West Coast",1,"35","Ricupito, Michael","Fr","INF","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,922
"29",2016,"Pacific","West Coast",1,"-","Totals","-","-","-",NA,NA,5,459,559,328,255,195,331,1,"2,134","1,848",104,19,9,24,46,27,3,NA,NA,35,28,NA,478,486,NA,NA,NA,70,534,922
"30",2016,"Pacific","West Coast",1,"-","Opponent Totals","-","-","-",NA,NA,228.97,458.1,514,255,219,143,363,3,"2,049","1,828",93,9,4,42,47,37,9,NA,NA,21,16,NA,471,469,NA,NA,NA,82,534,922
"1",2016,"Pepperdine","West Coast",1,"5","Jefferson, Manny","Jr","INF","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"2",2016,"Pepperdine","West Coast",1,"22","Lambert, Chase","So","INF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"3",2016,"Pepperdine","West Coast",1,"7","Barnett, Aaron","Jr","C","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"4",2016,"Pepperdine","West Coast",1,"10","Fornaci, Chris","Sr","INF","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"5",2016,"Pepperdine","West Coast",1,"24","Anderson, Brad","Sr","1B","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"6",2016,"Pepperdine","West Coast",1,"38","Kanfer, Matthew","Fr","OF","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"7",2016,"Pepperdine","West Coast",1,"3","Caruso, Brandon","Jr","OF","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"8",2016,"Pepperdine","West Coast",1,"13","Gelalich, Matt","Jr","OF","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"9",2016,"Pepperdine","West Coast",1,"6","Rodriguez, Ben","Jr","INF","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"10",2016,"Pepperdine","West Coast",1,"23","Goldenetz, Jeremy","Jr","OF","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"11",2016,"Pepperdine","West Coast",1,"8","Crowder, Matt","Jr","INF","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"12",2016,"Pepperdine","West Coast",1,"51","Green, Max","So","P","23",23,NA,3.96,36.1,41,19,16,9,17,NA,"158","136",10,NA,1,1,8,5,NA,12,1,5,3,258,40,42,3,NA,1,4,541,922
"13",2016,"Pepperdine","West Coast",1,"19","Garcia, Kiko","So","P","23",23,8,5.1,65.1,75,37,37,16,37,NA,"278","244",12,1,2,3,2,7,NA,23,9,8,3,316,79,63,4,3,3,10,541,922
"14",2016,"Pepperdine","West Coast",1,"12","Dunn, Evan","Sr","P","21",21,NA,2.33,19.1,19,9,5,10,9,NA,"91","74",NA,NA,NA,NA,2,4,1,14,3,2,1,199,29,18,NA,NA,1,1,541,922
"15",2016,"Pepperdine","West Coast",1,"17","Gamboa, Max","So","P","19",19,5,3.74,53,50,28,22,22,52,NA,"235","194",7,2,NA,3,12,8,NA,3,NA,7,4,447,52,49,2,9,1,9,541,922
"16",2016,"Pepperdine","West Coast",1,"33","Pendergast, Jonathan","Fr","P","17",17,3,5.11,44,48,27,25,23,13,NA,"201","168",12,NA,NA,2,5,5,NA,7,2,3,2,355,55,55,3,3,NA,6,541,922
"17",2016,"Pepperdine","West Coast",1,"9","Bernard, Austin","So","INF","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"18",2016,"Pepperdine","West Coast",1,"20","Wilson, Ryan","So","P","14",14,3,0.63,42.2,18,5,3,14,46,NA,"160","141",1,NA,NA,2,1,2,1,7,NA,3,NA,404,38,42,2,NA,6,15,541,922
"19",2016,"Pepperdine","West Coast",1,"15","Puckett, A.J.","Jr","P","14",14,14,1.27,99.1,65,22,14,26,95,1,"381","341",14,1,NA,2,6,8,NA,NA,NA,4,2,870,89,93,9,3,NA,17,541,922
"20",2016,"Pepperdine","West Coast",1,"52","Lucas, Easton","Fr","P","14",14,13,4.58,59,55,32,30,20,45,NA,"252","220",5,1,NA,7,1,6,NA,NA,NA,5,1,519,50,75,3,4,NA,15,541,922
"21",2016,"Pepperdine","West Coast",1,"2","Davis, Josh","So","OF","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"22",2016,"Pepperdine","West Coast",1,"34","Qsar, Jordan","So","OF","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"23",2016,"Pepperdine","West Coast",1,"55","Blanchard, Chandler","Jr","P","12",12,7,3.19,42.1,46,19,15,7,31,NA,"179","165",5,NA,NA,5,NA,5,NA,5,NA,1,1,415,36,48,3,2,1,12,541,922
"24",2016,"Pepperdine","West Coast",1,"28","Deutsch, Isaiah","So","OF","10",10,NA,7.15,11.1,17,10,9,10,7,NA,"58","44",6,NA,NA,2,2,NA,NA,6,5,4,NA,72,10,13,NA,NA,NA,1,541,922
"25",2016,"Pepperdine","West Coast",1,"1","Ross, Jack","Jr","OF","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"26",2016,"Pepperdine","West Coast",1,"39","Smith, Tyler","Fr","INF","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"27",2016,"Pepperdine","West Coast",1,"30","Costello, Nick","So","INF","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,922
"28",2016,"Pepperdine","West Coast",1,"45","Stoutland, Christian","So","P","3",3,NA,31.15,4.1,12,15,15,4,3,NA,"30","23",4,NA,NA,2,2,1,NA,2,2,NA,2,NA,4,6,NA,NA,NA,1,541,922
"29",2016,"Pepperdine","West Coast",1,"-","Totals","-","-","-",NA,NA,3.6,477,446,223,191,161,355,8,"2,023","1,750",76,5,3,29,41,51,2,NA,NA,42,19,NA,482,504,NA,NA,NA,91,541,922
"30",2016,"Pepperdine","West Coast",1,"-","Opponent Totals","-","-","-",NA,NA,4.36,468.1,473,266,227,174,414,6,"2,103","1,810",80,12,8,46,45,63,4,NA,NA,36,20,NA,448,491,NA,NA,NA,133,541,922
"1",2016,"Portland","West Coast",1,"2","Hummel, Cooper","Jr","C","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,551,922
"2",2016,"Portland","West Coast",1,"8","Barr, Ryan","Sr","OF","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,551,922
"3",2016,"Portland","West Coast",1,"21","Farley, Kevin","Sr","INF","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,551,922
"4",2016,"Portland","West Coast",1,"22","Sapp, Eric","Sr","OF","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,551,922
"5",2016,"Portland","West Coast",1,"19","Kerr, Brady","Sr","C","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,551,922
"6",2016,"Portland","West Coast",1,"11","Forgione, Michael","Jr","INF","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,551,922
"7",2016,"Portland","West Coast",1,"6","Whalen, Caleb","Sr","OF","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,551,922
